1996,3,4,28,3,0,0,-1,0
1996,3,5,30,21,0.28,3.2,3,0
1996,3,6,22,12,0.11,1.5,4,0
1996,3,7,21,-3,0,0,4,0
1996,3,8,16,-3,0,0,3,0
1996,3,9,28,-8,0,0,3,0
1996,3,10,33,4,0,0,3,0
1996,3,11,43,22,0,0,1,0
1996,3,12,48,29,0,0,-1,0
1996,3,13,55,31,0,0,0,0
1996,3,14,56,36,0.01,0,0,0
1996,3,15,40,27,-1,-1,0,0
1996,3,16,38,21,0,0,0,0
1996,3,17,43,19,0,0,0,0
1996,3,18,46,30,0,0,0,0
1996,3,19,46,27,0,0,0,0
1996,3,20,39,29,0,0,0,0
1996,3,21,32,19,0,0,0,0
1996,3,22,38,22,0,0,0,0
1996,3,23,49,20,0,0,0,0
1996,3,24,53,27,-1,-1,0,0
1996,3,25,56,26,-1,-1,0,0
1996,3,26,25,14,-1,-1,0,0
1996,3,27,33,5,0,0,0,0
1996,3,28,43,16,0,0,0,0
1996,3,29,48,22,0,0,0,0
1996,3,30,53,26,0,0,0,0
1996,3,31,41,30,0.16,0,0,0
1996,4,1,47,23,0,0,0,0
1996,4,2,43,24,-1,-1,0,0
1996,4,3,36,31,0,0,0,0
1996,4,4,32,25,0.36,2.0,2,0
1996,4,5,40,18,0,0,1,0
1996,4,6,37,19,0,0,-1,0
1996,4,7,35,20,0,0,-1,0
1996,4,8,37,18,0.02,0.5,-1,0
1996,4,9,46,23,0.03,0.5,-1,0
1996,4,10,57,28,0,0,0,0
1996,4,11,76,35,0,0,0,0
1996,4,12,66,33,0.61,0,0,1
1996,4,13,41,34,0.14,0,0,1
1996,4,14,47,27,0,0,0,0
1996,4,15,43,34,0.38,0,0,0
1996,4,16,43,35,0,0,0,0
1996,4,17,57,29,0,0,0,0
1996,4,18,75,36,0,0,0,0
1996,4,19,73,51,0,0,0,0
1996,4,20,71,50,0.28,0,0,0
1996,4,21,65,46,0,0,0,0
1996,4,22,58,46,0.18,0,0,0
1996,4,23,52,34,0,0,0,0
1996,4,24,64,25,0.03,0,0,0
1996,4,25,68,37,0.16,0,0,0
1996,4,26,54,33,0.03,-1,0,0
1996,4,27,50,23,0,0,0,0
1996,4,28,59,25,0,0,0,0
1996,4,29,46,38,0.12,0,0,0
1996,4,30,42,37,0.81,0,0,0
1996,5,1,54,30,0,0,0,0
1996,5,2,65,33,0,0,0,0
1996,5,3,60,40,0.03,0,0,0
1996,5,4,59,40,-1,0,0,0
1996,5,5,50,33,0.03,0,0,0
1996,5,6,60,40,0,0,0,0
1996,5,7,60,41,0,0,0,0
1996,5,8,61,37,0.22,0,0,0
1996,5,9,60,46,0.27,0,0,0
1996,5,10,53,45,1.13,0,0,1
1996,5,11,54,38,0.03,0,0,0
1996,5,12,49,32,0,0,0,0
1996,5,13,58,25,0,0,0,0
1996,5,14,61,34,0,0,0,0
